date_iso,event_name,event_type,segment_tags,country,state,city,recurrence,priority_0_100,risk_weight_0_100,window_key,window_phase,locality_scope,content_angles,default_cta,platform_fit,notes,source_hint
2026-03-17,Dia dos Tribunais de Contas do Brasil,cultural,cultural|institucional|irlanda|fiscalização,BR,,,annual,55,60,DIA_DOS_TRIBUNAIS_DE_CONTAS_DO_BRASIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-18,CONSUMER_DAY_2026 (janela pos | D+3),retail,varejo|retencao|crm,BR,,,annual,60,40,CONSUMER_DAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-03-18,Dia de Plutão,behavior,astronomia|profissão|espaço|beleza,BR,,,annual,45,50,DIA_DE_PLUT_O,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-18,Dia da Manicure,behavior,astronomia|profissão|espaço|beleza,BR,,,annual,45,50,DIA_DA_MANICURE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-19,Dia do Caráter,behavior,comportamental|profissão|valores|madeira|reparo|artesanato|beleza,BR,,,annual,45,50,DIA_DO_CAR_TER,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-19,Dia do Carpinteiro e do Marceneiro,behavior,comportamental|profissão|valores|madeira|reparo|artesanato|beleza,BR,,,annual,45,50,DIA_DO_CARPINTEIRO_E_DO_MARCENEIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-19,Dia do Consertador,behavior,comportamental|profissão|valores|madeira|reparo|artesanato|beleza,BR,,,annual,45,50,DIA_DO_CONSERTADOR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-19,Dia Nacional do Artesão,behavior,comportamental|profissão|valores|madeira|reparo|artesanato|beleza,BR,,,annual,45,50,DIA_NACIONAL_DO_ARTES_O,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-19,Dia do Cabeleireiro,behavior,comportamental|profissão|valores|madeira|reparo|artesanato|beleza,BR,,,annual,45,50,DIA_DO_CABELEIREIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-20,Início do Outono,behavior,sazonal|profissão|estação|medicina,BR,,,annual,45,50,IN_CIO_DO_OUTONO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-20,Dia do Farmacêutico,behavior,sazonal|profissão|estação|medicina,BR,,,annual,45,50,DIA_DO_FARMAC_UTICO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-21,Dia Internacional das Florestas,behavior,ambiental|natureza|sustentabilidade|fauna,BR,,,annual,45,50,DIA_INTERNACIONAL_DAS_FLORESTAS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-21,Dia do Esquilo,behavior,ambiental|natureza|sustentabilidade|fauna,BR,,,annual,45,50,DIA_DO_ESQUILO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-22,Dia Mundial da Água,cultural,ambiental|religioso|sustentabilidade|católico,BR,,,annual,60,65,DIA_MUNDIAL_DA_GUA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-22,Dia de Santo André,cultural,ambiental|religioso|sustentabilidade|católico,BR,,,annual,60,65,DIA_DE_SANTO_ANDR_,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-22,Dia Mundial da Agua,international,sustentabilidade|institucional,BR,,,annual,55,55,DIA_MUNDIAL_DA_AGUA,peak,national,conteudo educativo|institucional|acao pratica,Saiba mais,Instagram|LinkedIn,Gancho de conteudo (nao comercial agressivo),Curadoria datas internacionais
2026-03-23,Dia do Optometrista,behavior,profissão|ciência|saúde|visão|clima|medicina,BR,,,annual,45,50,DIA_DO_OPTOMETRISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-23,Dia Mundial da Meteorologia,behavior,profissão|ciência|saúde|visão|clima|medicina,BR,,,annual,45,50,DIA_MUNDIAL_DA_METEOROLOGIA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-23,Dia Internacional da Medicina Integrativa,behavior,profissão|ciência|saúde|visão|clima|medicina,BR,,,annual,45,50,DIA_INTERNACIONAL_DA_MEDICINA_INTEGRATIVA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-24,Dia da Educação,behavior,educação|institucional|ensino|direito|aposentadoria,BR,,,annual,45,50,DIA_DA_EDUCA_O,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-24,Dia da Constituição,behavior,educação|institucional|ensino|direito|aposentadoria,BR,,,annual,45,50,DIA_DA_CONSTITUI_O,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-24,Dia da Previdência Social,behavior,educação|institucional|ensino|direito|aposentadoria,BR,,,annual,45,50,DIA_DA_PREVID_NCIA_SOCIAL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-25,Dia do Carteiro,behavior,profissão|histórico|correios|cidade,BR,,,annual,45,50,DIA_DO_CARTEIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-25,Fundação de São Paulo,behavior,profissão|histórico|correios|cidade,BR,,,annual,45,50,FUNDA_O_DE_S_O_PAULO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-26,Dia da Gula,behavior,comportamental|reflexão,BR,,,annual,45,50,DIA_DA_GULA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-27,Dia Mundial do Teatro,behavior,arte|profissão|teatro|urbano|comunicação,BR,,,annual,45,50,DIA_MUNDIAL_DO_TEATRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-27,Dia do Graffiti,behavior,arte|profissão|teatro|urbano|comunicação,BR,,,annual,45,50,DIA_DO_GRAFFITI,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-27,Dia do Orador,behavior,arte|profissão|teatro|urbano|comunicação,BR,,,annual,45,50,DIA_DO_ORADOR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-28,Dia do Diagramador,behavior,profissão|design|editorial|porto,BR,,,annual,45,50,DIA_DO_DIAGRAMADOR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-28,Dia do Revisor,behavior,profissão|design|editorial|porto,BR,,,annual,45,50,DIA_DO_REVISOR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-28,Dia do Portuário,behavior,profissão|design|editorial|porto,BR,,,annual,45,50,DIA_DO_PORTU_RIO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-29,Aniversario de Curitiba,regional,regional|varejo|comunidade,BR,PR,Curitiba,annual,45,55,ANNIV_CURITIBA_2026,peak,city,orgulho local|historia|beneficios na regiao,Confira,Instagram|Facebook,Data municipal (expansivel por base plugavel),Curadoria regional (exemplo)
2026-03-29,Aniversario de Salvador,regional,regional|varejo|comunidade,BR,BA,Salvador,annual,45,55,ANNIV_SALVADOR_2026,peak,city,orgulho local|historia|beneficios na regiao,Confira,Instagram|Facebook,Data municipal (expansivel por base plugavel),Curadoria regional (exemplo)
2026-03-29,Dia Nacional da Visibilidade Trans,behavior,direitos|saúde|lgbtqia+|medicina,BR,,,annual,45,50,DIA_NACIONAL_DA_VISIBILIDADE_TRANS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-29,Dia Internacional do Hanseniano,behavior,direitos|saúde|lgbtqia+|medicina,BR,,,annual,45,50,DIA_INTERNACIONAL_DO_HANSENIANO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-30,Dia do Quadrinho Nacional,behavior,arte|profissão|comportamental|hq|sustentabilidade|emoção,BR,,,annual,45,50,DIA_DO_QUADRINHO_NACIONAL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-30,Dia do Engenheiro Ambiental,behavior,arte|profissão|comportamental|hq|sustentabilidade|emoção,BR,,,annual,45,50,DIA_DO_ENGENHEIRO_AMBIENTAL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-30,Dia da Saudade,behavior,arte|profissão|comportamental|hq|sustentabilidade|emoção,BR,,,annual,45,50,DIA_DA_SAUDADE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-03-31,Dia Mundial do Mágico,behavior,arte|entretenimento|ilusionismo|show,BR,,,annual,45,50,DIA_MUNDIAL_DO_M_GICO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-01,Dia da Mentira,cultural,cultural|histórico|humor|indígena,BR,,,annual,55,60,DIA_DA_MENTIRA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-01,Dia da Abolição da Escravidão dos Índios,cultural,cultural|histórico|humor|indígena,BR,,,annual,55,60,DIA_DA_ABOLI_O_DA_ESCRAVID_O_DOS_NDIOS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-02,Dia Mundial de Conscientização do Autismo,behavior,saúde|profissão|educação|autismo|marketing|literatura|jornalismo|medicina,BR,,,annual,45,50,DIA_MUNDIAL_DE_CONSCIENTIZA_O_DO_AUTISMO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-02,Dia do Propagandista,behavior,saúde|profissão|educação|autismo|marketing|literatura|jornalismo|medicina,BR,,,annual,45,50,DIA_DO_PROPAGANDISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-02,Dia Internacional do Livro Infantil,behavior,saúde|profissão|educação|autismo|marketing|literatura|jornalismo|medicina,BR,,,annual,45,50,DIA_INTERNACIONAL_DO_LIVRO_INFANTIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-02,Dia do Jornalista,behavior,saúde|profissão|educação|autismo|marketing|literatura|jornalismo|medicina,BR,,,annual,45,50,DIA_DO_JORNALISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-02,Dia Mundial da Saúde,behavior,saúde|profissão|educação|autismo|marketing|literatura|jornalismo|medicina,BR,,,annual,45,50,DIA_MUNDIAL_DA_SA_DE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-02,Dia do Médico Legista,behavior,saúde|profissão|educação|autismo|marketing|literatura|jornalismo|medicina,BR,,,annual,45,50,DIA_DO_M_DICO_LEGISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-03,Sexta-feira Santa,official,varejo|familia,BR,,,annual,90,80,SEXTA_FEIRA_SANTA,peak,national,servicos|horarios|promo tematica|conteudo cultural,Confira,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Data movel (calculo por Pascoa),Gerador Edro (Pascoa)
2026-04-03,Paixão de Cristo (Sexta-feira Santa),official,feriado|religioso|profissão|católico|justiça,BR,,,annual,90,95,PAIX_O_DE_CRISTO_SEXTA_FEIRA_SANTA_,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-03,Dia do Juiz de Menores,official,feriado|religioso|profissão|católico|justiça,BR,,,annual,90,95,DIA_DO_JUIZ_DE_MENORES,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-04,Dia da Abreugrafia,behavior,saúde|acessibilidade|medicina|inclusão,BR,,,annual,45,50,DIA_DA_ABREUGRAFIA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-04,Dia Mundial do Braille,behavior,saúde|acessibilidade|medicina|inclusão,BR,,,annual,45,50,DIA_MUNDIAL_DO_BRAILLE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-05,Pascoa,cultural,varejo|familia|chocolate,BR,,,annual,100,80,PASCOA,peak,national,servicos|horarios|promo tematica|conteudo cultural,Confira,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Data movel (calculo por Pascoa),Gerador Edro (Pascoa)
2026-04-05,Páscoa,official,feriado|religioso|histórico|católico|gráfica,BR,,,annual,90,95,P_SCOA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-05,Criação da 1ª Tipografia no Brasil,official,feriado|religioso|histórico|católico|gráfica,BR,,,annual,90,95,CRIA_O_DA_1_TIPOGRAFIA_NO_BRASIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-05,Janela de salario (aprox.),behavior,varejo|promo|planejamento,BR,,,monthly,30,25,PAYDAY_2026_04,peak,national,planejamento|lista de compras|economia,Ver ofertas,MetaAds|GoogleAds,Heuristica (varia por empresa),Gerador Edro (heuristica)
2026-04-06,Dia da Gratidão,cultural,comportamental|religioso|valores|católico,BR,,,annual,60,65,DIA_DA_GRATID_O,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-06,Dia de Reis,cultural,comportamental|religioso|valores|católico,BR,,,annual,60,65,DIA_DE_REIS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-07,Dia da Liberdade de Cultos,cultural,direitos|religioso|liberdade|fé,BR,,,annual,60,65,DIA_DA_LIBERDADE_DE_CULTOS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-07,Dia Mundial da Saude,international,saude|institucional,BR,,,annual,50,50,DIA_MUNDIAL_DA_SAUDE,peak,national,conteudo educativo|institucional|acao pratica,Saiba mais,Instagram|LinkedIn,Gancho de conteudo (nao comercial agressivo),Curadoria datas internacionais
2026-04-08,Dia Mundial de Combate ao Câncer,behavior,saúde|ciência|acessibilidade|profissão|oncologia|espaço|inclusão|visual,BR,,,annual,45,50,DIA_MUNDIAL_DE_COMBATE_AO_C_NCER,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-08,Dia Mundial da Astronomia,behavior,saúde|ciência|acessibilidade|profissão|oncologia|espaço|inclusão|visual,BR,,,annual,45,50,DIA_MUNDIAL_DA_ASTRONOMIA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-08,Dia Nacional do Sistema Braile,behavior,saúde|ciência|acessibilidade|profissão|oncologia|espaço|inclusão|visual,BR,,,annual,45,50,DIA_NACIONAL_DO_SISTEMA_BRAILE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-08,Dia do Fotógrafo,behavior,saúde|ciência|acessibilidade|profissão|oncologia|espaço|inclusão|visual,BR,,,annual,45,50,DIA_DO_FOT_GRAFO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-09,Dia do Astronauta,behavior,profissão|histórico|espaço|brasil,BR,,,annual,45,50,DIA_DO_ASTRONAUTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-09,Dia do Fico,behavior,profissão|histórico|espaço|brasil,BR,,,annual,45,50,DIA_DO_FICO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-10,Dia do Engenheiro Metalurgista,cultural,profissão|religioso|engenharia|católico,BR,,,annual,60,65,DIA_DO_ENGENHEIRO_METALURGISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-10,Festa de São Gonçalo do Amarante,cultural,profissão|religioso|engenharia|católico,BR,,,annual,60,65,FESTA_DE_S_O_GON_ALO_DO_AMARANTE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-11,Dia do Infectologista,behavior,profissão|ambiental|medicina|sustentabilidade,BR,,,annual,45,50,DIA_DO_INFECTOLOGISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-11,Dia do Controle da Poluição por Agrotóxicos,behavior,profissão|ambiental|medicina|sustentabilidade,BR,,,annual,45,50,DIA_DO_CONTROLE_DA_POLUI_O_POR_AGROT_XICOS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-12,Dia do Engenheiro Naval,behavior,profissão|engenharia|humor|medicina|contabilidade,BR,,,annual,45,50,DIA_DO_ENGENHEIRO_NAVAL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-12,Dia do Humorista,behavior,profissão|engenharia|humor|medicina|contabilidade,BR,,,annual,45,50,DIA_DO_HUMORISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-12,Dia do Obstetra,behavior,profissão|engenharia|humor|medicina|contabilidade,BR,,,annual,45,50,DIA_DO_OBSTETRA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-12,Dia do Empresário Contábil,behavior,profissão|engenharia|humor|medicina|contabilidade,BR,,,annual,45,50,DIA_DO_EMPRES_RIO_CONT_BIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-13,Domingo de Ramos,cultural,religioso|profissão|institucional|católico|serviços|comunidade,BR,,,annual,60,65,DOMINGO_DE_RAMOS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-13,Dia do Office Boy,cultural,religioso|profissão|institucional|católico|serviços|comunidade,BR,,,annual,60,65,DIA_DO_OFFICE_BOY,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-13,Dia Internacional do Leonismo,cultural,religioso|profissão|institucional|católico|serviços|comunidade,BR,,,annual,60,65,DIA_INTERNACIONAL_DO_LEONISMO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-14,Segunda-feira Santa,cultural,religioso|profissão|militar|católico|saúde|defesa,BR,,,annual,60,65,SEGUNDA_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-14,Dia do Técnico em Serviço de Saúde,cultural,religioso|profissão|militar|católico|saúde|defesa,BR,,,annual,60,65,DIA_DO_T_CNICO_EM_SERVI_O_DE_SA_DE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-14,Dia do Neurocirurgião,cultural,religioso|profissão|militar|católico|saúde|defesa,BR,,,annual,60,65,DIA_DO_NEUROCIRURGI_O,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-14,Dia do Sargento,cultural,religioso|profissão|militar|católico|saúde|defesa,BR,,,annual,60,65,DIA_DO_SARGENTO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-15,Terça-feira Santa,cultural,religioso|esporte|arte|católico|bicicleta|música,BR,,,annual,60,65,TER_A_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-15,Dia Internacional do Ciclista,cultural,religioso|esporte|arte|católico|bicicleta|música,BR,,,annual,60,65,DIA_INTERNACIONAL_DO_CICLISTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-15,Dia do Compositor,cultural,religioso|esporte|arte|católico|bicicleta|música,BR,,,annual,60,65,DIA_DO_COMPOSITOR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-16,Quarta-feira Santa,cultural,religioso|profissão|católico|agricultura,BR,,,annual,60,65,QUARTA_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-16,Dia dos Cortadores de Cana-de-açúcar,cultural,religioso|profissão|católico|agricultura,BR,,,annual,60,65,DIA_DOS_CORTADORES_DE_CANA_DE_A_CAR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-17,Quinta-feira Santa,cultural,religioso|institucional|católico|fiscalização,BR,,,annual,60,65,QUINTA_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-17,Dia dos Tribunais de Contas do Brasil,cultural,religioso|institucional|católico|fiscalização,BR,,,annual,60,65,DIA_DOS_TRIBUNAIS_DE_CONTAS_DO_BRASIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-18,Sexta-feira Santa,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,SEXTA_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-18,Dia Nacional do Livro Infantil,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,DIA_NACIONAL_DO_LIVRO_INFANTIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-18,Dia Mundial do Radiamador,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,DIA_MUNDIAL_DO_RADIAMADOR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-18,Dia da Manicure,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,DIA_DA_MANICURE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-19,Sábado de Aleluia,cultural,religioso|direitos|profissão|católico|indígena|beleza,BR,,,annual,60,65,S_BADO_DE_ALELUIA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-19,Dia do Índio,cultural,religioso|direitos|profissão|católico|indígena|beleza,BR,,,annual,60,65,DIA_DO_NDIO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-19,Dia Oficial do Cabeleireiro,cultural,religioso|direitos|profissão|católico|indígena|beleza,BR,,,annual,60,65,DIA_OFICIAL_DO_CABELEIREIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-20,Páscoa,official,feriado|religioso|profissão|católico|relações|medicina,BR,,,annual,90,95,P_SCOA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
2026-04-20,Dia do Diplomata,official,feriado|religioso|profissão|católico|relações|medicina,BR,,,annual,90,95,DIA_DO_DIPLOMATA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias
