data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial
23/04/2026;Mara Cakes Fair São Paulo;mara cakes fair sao paulo;MARA_CAKES_FAIR_SAO_PAULO;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;confeitaria|gastronomia|doces;60.0;50.0
23/04/2026;Dia Internacional da Medicina Integrativa;medicina integrativa;MEDICINA_INTEGRATIVA;cultural;False;national;BR;;annual;peak;DIA_INTERNACIONAL_DA_MEDICINA_INTEGRATIVA;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;religioso|institucional|profissão|saúde|católico|escotismo|metalurgia|medicina;60.0;65.0
23/04/2026;Mtm – Minas Travel Market;mtm minas travel market;MTM_MINAS_TRAVEL_MARKET;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;turismo|viagens|minas gerais;60.0;50.0
23/04/2026;Dia de São Jorge;sao jorge;SAO_JORGE;cultural;False;national;BR;;annual;peak;DIA_DE_S_O_JORGE;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;religioso|institucional|profissão|saúde|católico|escotismo|metalurgia|medicina;60.0;65.0
23/04/2026;Dia do Serralheiro;serralheiro;SERRALHEIRO;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_SERRALHEIRO;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;metalurgia;60.0;65.0
23/04/2026;Dia do Torcedor Corinthiano;torcedor corinthiano;TORCEDOR_CORINTHIANO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/04/2026;Arnold Sports Festival South America;arnold sports festival south america;ARNOLD_SPORTS_FESTIVAL_SOUTH_AMERICA;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;esportes|fitness|bodybuilding;60.0;50.0
24/04/2026;Dia do Boi;boi;BOI;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/04/2026;Dia do Chimarrão;chimarrao;CHIMARRAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/04/2026;Dia do Churrasco;churrasco;CHURRASCO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/04/2026;Dia Mundial de Combate à Meningite;combate a meningite;COMBATE_A_MENINGITE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
24/04/2026;Dia da Educação;educacao;EDUCACAO;behavior;False;national;BR;;annual;peak;DIA_DA_EDUCA_O;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;acessibilidade|educação|inclusão|literatura|ensino;45.0;50.0
24/04/2026;Dia Nacional da Família na Escola;familia na escola;FAMILIA_NA_ESCOLA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/04/2026;Dia Internacional do Jovem Trabalhador;jovem trabalhador;JOVEM_TRABALHADOR;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
24/04/2026;Dia de Libras;libras;LIBRAS;behavior;False;national;BR;;annual;peak;DIA_DE_LIBRAS;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;acessibilidade|educação|inclusão|literatura|ensino;45.0;50.0
24/04/2026;Dia de Libras (língua Brasileira de Sinais);libras lingua brasileira de sinais;LIBRAS_LINGUA_BRASILEIRA_DE_SINAIS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
24/04/2026;Dia Nacional da Língua Brasileira de Sinais;lingua brasileira de sinais;LINGUA_BRASILEIRA_DE_SINAIS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/04/2026;Dia Mundial do Livro;livro;LIVRO;data_comemorativa;False;nacional;BR;;anual;pico;DIA_MUNDIAL_DO_LIVRO;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;literatura;45.0;50.0
24/04/2026;Dia Internacional do Milho;milho;MILHO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
24/04/2026;Dia Mundial do Multilateralismo e da Diplomacia para a Paz;multilateralismo e da diplomacia para a paz;MULTILATERALISMO_E_DA_DIPLOMACIA_PARA_A_PAZ;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
24/04/2026;Dia do Penitenciário;penitenciario;PENITENCIARIO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/04/2026;Dia do Samurai;samurai;SAMURAI;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/04/2026;Dia do Carteiro;carteiro;CARTEIRO;behavior;False;national;BR;;annual;peak;DIA_DO_CARTEIRO;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;profissão|alfândega|contabilidade|correios;45.0;50.0
25/04/2026;Dia Internacional de Consciencialização para a Alienação Parental;consciencializacao para a alienacao parental;CONSCIENCIALIZACAO_PARA_A_ALIENACAO_PARENTAL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/04/2026;Dia da Contabilidade;contabilidade;CONTABILIDADE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/04/2026;Dia do Despachante Aduaneiro;despachante aduaneiro;DESPACHANTE_ADUANEIRO;behavior;False;national;BR;;annual;peak;DIA_DO_DESPACHANTE_ADUANEIRO;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;profissão|alfândega|contabilidade|correios;45.0;50.0
25/04/2026;Dia do Dna;dna;DNA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/04/2026;Festival do Cordeiro de Hidrolndia;festival do cordeiro de hidrolndia;FESTIVAL_DO_CORDEIRO_DE_HIDROLNDIA;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;gastronomia|cultura|regional;60.0;50.0
25/04/2026;Dia Mundial da Luta Contra a Malária;luta contra a malaria;LUTA_CONTRA_A_MALARIA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/04/2026;Dia Mundial da Medicina Veterinária;medicina veterinaria;MEDICINA_VETERINARIA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/04/2026;Dia Mundial do Pinguim;pinguim;PINGUIM;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/04/2026;Dia do Profissional da Contabilidade;profissional da contabilidade;PROFISSIONAL_DA_CONTABILIDADE;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_PROFISSIONAL_DA_CONTABILIDADE;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;contabilidade;45.0;50.0
25/04/2026;Rio Boat Show;rio boat show;RIO_BOAT_SHOW;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;náutica|barcos|esportes;60.0;50.0
26/04/2026;Dia de Abraçar Um Australiano;abracar um australiano;ABRACAR_UM_AUSTRALIANO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
26/04/2026;Dia do Engraxate;engraxate;ENGRAXATE;behavior;False;national;BR;;annual;peak;DIA_DO_ENGRAXATE;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;profissão|esporte|comportamental|serviços|futebol|reflexão;45.0;50.0
26/04/2026;Fit 0/16;fit 0 16;FIT_0_16;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;infantil|moda|bebê;60.0;50.0
26/04/2026;Dia do Goleiro;goleiro;GOLEIRO;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_GOLEIRO;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;futebol;45.0;50.0
26/04/2026;Dia da Gula;gula;GULA;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DA_GULA;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;reflexão;45.0;50.0
26/04/2026;Dia do Juiz Trabalhista;juiz trabalhista;JUIZ_TRABALHISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
26/04/2026;Dia Internacional de Lembrança do Desastre de Chernobyl;lembranca do desastre de chernobyl;LEMBRANCA_DO_DESASTRE_DE_CHERNOBYL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
26/04/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;60.0
26/04/2026;Dia de Prevenção e Combate à Hipertensão;prevencao e combate a hipertensao;PREVENCAO_E_COMBATE_A_HIPERTENSAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
26/04/2026;Dia Mundial da Propriedade Intelectual;propriedade intelectual;PROPRIEDADE_INTELECTUAL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
26/04/2026;Pueri Expo;pueri expo;PUERI_EXPO;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;educação|infantil|pedagogia;60.0;50.0
27/04/2026;Agrishow;agrishow;AGRISHOW;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;agro|tecnologia|maquinário;60.0;50.0
27/04/2026;Dia do Código Morse;codigo morse;CODIGO_MORSE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
27/04/2026;Dia Mundial do Design Gráfico;design grafico;DESIGN_GRAFICO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
27/04/2026;Dia da Empregada Doméstica;empregada domestica;EMPREGADA_DOMESTICA;behavior;False;national;BR;;annual;peak;DIA_DA_EMPREGADA_DOM_STICA;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;profissão|trabalho|comunicação;45.0;50.0
27/04/2026;Dia do Engraxate;engraxate;ENGRAXATE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
27/04/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;62.0
27/04/2026;Dia do Orador;orador;ORADOR;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_ORADOR;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;comunicação;45.0;50.0
28/04/2026;Dia Nacional da Caatinga;caatinga;CAATINGA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
28/04/2026;Dia Nacional em Memória das Vítimas de Acidentes e Doenças do Trabalho;dia nacional em memoria das vitimas de acidentes e doencas do trabalho;DIA_NACIONAL_EM_MEMORIA_DAS_VITIMAS_DE_ACIDENTES_E_DOENCAS_DO_TRABALHO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
28/04/2026;Dia da Educação;educacao;EDUCACAO;behavior;False;national;BR;;annual;peak;DIA_DA_EDUCA_O;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;educação|comportamental|profissão|ensino|família|porto;45.0;50.0
28/04/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;64.0
28/04/2026;Dia do Portuário;portuario;PORTUARIO;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_PORTU_RIO;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;porto;45.0;50.0
28/04/2026;Dia Mundial da Segurança e da Saúde no Trabalho;seguranca e da saude no trabalho;SEGURANCA_E_DA_SAUDE_NO_TRABALHO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
28/04/2026;Dia da Sogra;sogra;SOGRA;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DA_SOGRA;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;família;45.0;50.0
29/04/2026;Dia Internacional do Cão-guia;cao guia;CAO_GUIA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
29/04/2026;Dia Internacional da Conscientização Sobre o Ruído;conscientizacao sobre o ruido;CONSCIENTIZACAO_SOBRE_O_RUIDO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
29/04/2026;Dia Internacional da Dança;danca;DANCA;behavior;False;national;BR;;annual;peak;DIA_INTERNACIONAL_DA_DAN_A;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;arte|direitos|dança|lgbtqia+;45.0;50.0
29/04/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;66.0
29/04/2026;New Meat Brazil;new meat brazil;NEW_MEAT_BRAZIL;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;proteína|alimentos|inovação;60.0;50.0
29/04/2026;Plant-based Tech;plant based tech;PLANT_BASED_TECH;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;alimentos|plant-based|sustentabilidade;60.0;50.0
29/04/2026;Dia de Santa Catarina de Sena;santa catarina de sena;SANTA_CATARINA_DE_SENA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
29/04/2026;Dia Nacional da Visibilidade Trans;visibilidade trans;VISIBILIDADE_TRANS;data_comemorativa;False;nacional;BR;;anual;pico;DIA_NACIONAL_DA_VISIBILIDADE_TRANS;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;lgbtqia+;45.0;50.0
30/04/2026;Exporaiz – Feira Nacional dos Campistas Raiz;exporaiz feira nacional dos campistas raiz;EXPORAIZ_FEIRA_NACIONAL_DOS_CAMPISTAS_RAIZ;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;camping|lazer|turismo;60.0;50.0
30/04/2026;Dia do Ferroviário;ferroviario;FERROVIARIO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/04/2026;Gamescom Latam;gamescom latam;GAMESCOM_LATAM;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;games|tecnologia|entretenimento;60.0;50.0
30/04/2026;Dia Internacional do Jazz;jazz;JAZZ;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
30/04/2026;Jornada Paulista de Radiologia – Jpr;jornada paulista de radiologia jpr;JORNADA_PAULISTA_DE_RADIOLOGIA_JPR;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;medicina|radiologia|saúde;60.0;50.0
30/04/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;68.0
30/04/2026;Dia Nacional da Mulher;mulher;MULHER;behavior;False;national;BR;;annual;peak;DIA_NACIONAL_DA_MULHER;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;gênero|arte|mulher|hq;45.0;50.0
30/04/2026;Dia do Quadrinho Nacional;quadrinho nacional;QUADRINHO_NACIONAL;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_QUADRINHO_NACIONAL;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;hq;45.0;50.0
01/05/2026;Cncer Cerebral;cncer cerebral;CNCER_CEREBRAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
01/05/2026;Dia da Criação da 1ª Tipografia no Brasil;criacao da 1a tipografia no brasil;CRIACAO_DA_1A_TIPOGRAFIA_NO_BRASIL;data_comemorativa;0.0;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;;60.0;50.0
01/05/2026;Doenças Inflamatórias Intestinais;doencas inflamatorias intestinais;DOENCAS_INFLAMATORIAS_INTESTINAIS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;cultural;50.0;50.0
01/05/2026;Exploração e Abuso Sexual Infantil;exploracao e abuso sexual infantil;EXPLORACAO_E_ABUSO_SEXUAL_INFANTIL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;cultural;50.0;50.0
01/05/2026;Feiarte;feiarte;FEIARTE;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;artesanato|cultura|design;60.0;50.0
01/05/2026;Fenasoja;fenasoja;FENASOJA;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;agro|soja|tecnologia;60.0;50.0
01/05/2026;Incio do Maio Amarelo;incio do maio amarelo;INCIO_DO_MAIO_AMARELO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
01/05/2026;Incio do Maio Cinza;incio do maio cinza;INCIO_DO_MAIO_CINZA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
01/05/2026;Início do Maio Laranja;inicio do maio laranja;INICIO_DO_MAIO_LARANJA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo;50.0;50.0
01/05/2026;Início do Maio Roxo;inicio do maio roxo;INICIO_DO_MAIO_ROXO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo;50.0;50.0
01/05/2026;Dia da Literatura Brasileira;literatura brasileira;LITERATURA_BRASILEIRA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
01/05/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;70.0
01/05/2026;Segurana no Trnsito;segurana no trnsito;SEGURANA_NO_TRNSITO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
01/05/2026;Dia do Trabalhador;trabalhador;TRABALHADOR;cultural;False;national;BR;;annual;peak;DIA_DO_TRABALHADOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
01/05/2026;Dia do Trabalho;trabalho;TRABALHO;official;False;national;BR;;annual;peak;DIA_DO_TRABALHO;sazonal;mensagem institucional|servico|horarios|comunidade;Saiba mais;Instagram|LinkedIn;carrossel|reels;all|institucional|varejo;90.0;85.0
02/05/2026;Dia Mundial do Atum;atum;ATUM;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
02/05/2026;Dia Nacional da Ética;etica;ETICA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
02/05/2026;Dia Internacional do Harry Potter;harry potter;HARRY_POTTER;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
02/05/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;72.0
02/05/2026;Dia da Papiloscopista;papiloscopista;PAPILOSCOPISTA;data_comemorativa;0.0;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;;60.0;50.0
03/05/2026;Dia Internacional do Administrador de Pessoal e da Comunidade Social;administrador de pessoal e da comunidade social;ADMINISTRADOR_DE_PESSOAL_E_DA_COMUNIDADE_SOCIAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
03/05/2026;Dia Nacional do Ex-combatente;ex combatente;EX_COMBATENTE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/05/2026;Dia Internacional da Liberdade de Imprensa;liberdade de imprensa;LIBERDADE_DE_IMPRENSA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
03/05/2026;Mothers Day 2026 (janela Pre;mothers day 2026 janela pre;MOTHERS_DAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;MOTHERS_DAY_2026;sazonal;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;74.0
03/05/2026;Dia do Parlamento;parlamento;PARLAMENTO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/05/2026;Dia do Pau-brasil;pau brasil;PAU_BRASIL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/05/2026;Dia do Profissional de Recursos Humanos;profissional de recursos humanos;PROFISSIONAL_DE_RECURSOS_HUMANOS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
03/05/2026;Dia Mundial do Riso;riso;RISO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
03/05/2026;Dia do Sertanejo;sertanejo;SERTANEJO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
03/05/2026;Dia Nacional do Taquígrafo;taquigrafo;TAQUIGRAFO;cultural;False;national;BR;;annual;pico;DIA_DO_TAQU_GRAFO;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
04/05/2026;Dia Internacional do Bombeiro;bombeiro;BOMBEIRO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
04/05/2026;Dia do Citricultor;citricultor;CITRICULTOR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
