date_iso,event_name,event_type,segment_tags,country,state,city,recurrence,priority_0_100,risk_weight_0_100,window_key,window_phase,locality_scope,content_angles,default_cta,platform_fit,notes,source_hint
2026-07-30,FATHERS_DAY_2026 (janela pre | D-10),retail,varejo|promo|planejamento,BR,,,annual,75,68,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-07-31,FATHERS_DAY_2026 (janela pre | D-9),retail,varejo|promo|planejamento,BR,,,annual,75,70,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-01,FATHERS_DAY_2026 (janela pre | D-8),retail,varejo|promo|planejamento,BR,,,annual,75,72,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-02,FATHERS_DAY_2026 (janela pre | D-7),retail,varejo|promo|planejamento,BR,,,annual,75,74,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-03,FATHERS_DAY_2026 (janela pre | D-6),retail,varejo|promo|planejamento,BR,,,annual,75,76,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-04,FATHERS_DAY_2026 (janela pre | D-5),retail,varejo|promo|planejamento,BR,,,annual,75,78,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-05,FATHERS_DAY_2026 (janela pre | D-4),retail,varejo|promo|planejamento,BR,,,annual,75,80,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-05,Janela de salario (aprox.),behavior,varejo|promo|planejamento,BR,,,monthly,30,25,PAYDAY_2026_08,peak,national,planejamento|lista de compras|economia,Ver ofertas,MetaAds|GoogleAds,Heuristica (varia por empresa),Gerador Edro (heuristica)
2026-08-06,FATHERS_DAY_2026 (janela pre | D-3),retail,varejo|promo|planejamento,BR,,,annual,75,82,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-07,FATHERS_DAY_2026 (janela pre | D-2),retail,varejo|promo|planejamento,BR,,,annual,75,84,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-08,FATHERS_DAY_2026 (janela pre | D-1),retail,varejo|promo|planejamento,BR,,,annual,75,86,FATHERS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-08-09,FATHERS_DAY_2026,retail,varejo|promo|ecommerce,BR,,,annual,95,100,FATHERS_DAY_2026,peak,national,oferta forte|prova social|escassez|comparativo,Comprar agora,MetaAds|GoogleAds,Dia pico,Gerador Edro (peak)
2026-08-10,FATHERS_DAY_2026 (janela pos | D+1),retail,varejo|retencao|crm,BR,,,annual,60,50,FATHERS_DAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-08-11,FATHERS_DAY_2026 (janela pos | D+2),retail,varejo|retencao|crm,BR,,,annual,60,45,FATHERS_DAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-08-12,FATHERS_DAY_2026 (janela pos | D+3),retail,varejo|retencao|crm,BR,,,annual,60,40,FATHERS_DAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-09-05,Janela de salario (aprox.),behavior,varejo|promo|planejamento,BR,,,monthly,30,25,PAYDAY_2026_09,peak,national,planejamento|lista de compras|economia,Ver ofertas,MetaAds|GoogleAds,Heuristica (varia por empresa),Gerador Edro (heuristica)
2026-09-07,Independencia do Brasil,official,all|institucional|varejo,BR,,,annual,90,85,INDEPENDENCIA_DO_BRASIL,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil)
2026-09-27,Dia Mundial do Turismo,international,turismo|varejo,BR,,,annual,40,40,DIA_MUNDIAL_DO_TURISMO,peak,national,conteudo educativo|institucional|acao pratica,Saiba mais,Instagram|LinkedIn,Gancho de conteudo (nao comercial agressivo),Curadoria datas internacionais
2026-09-28,KIDS_DAY_2026 (janela pre | D-14),retail,varejo|promo|planejamento,BR,,,annual,75,60,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-09-29,KIDS_DAY_2026 (janela pre | D-13),retail,varejo|promo|planejamento,BR,,,annual,75,62,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-09-30,KIDS_DAY_2026 (janela pre | D-12),retail,varejo|promo|planejamento,BR,,,annual,75,64,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-01,KIDS_DAY_2026 (janela pre | D-11),retail,varejo|promo|planejamento,BR,,,annual,75,66,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-01,OCTOBER_ROSA_2026 (janela),cultural,saude|institucional,BR,,,annual,60,60,OCTOBER_ROSA_2026,pre,national,conscientizacao|servico|conteudo educativo|acao social,Saiba mais,Instagram|LinkedIn,Janela mensal/sazonal,Gerador Edro (sazonal)
2026-10-02,KIDS_DAY_2026 (janela pre | D-10),retail,varejo|promo|planejamento,BR,,,annual,75,68,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-03,KIDS_DAY_2026 (janela pre | D-9),retail,varejo|promo|planejamento,BR,,,annual,75,70,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-04,KIDS_DAY_2026 (janela pre | D-8),retail,varejo|promo|planejamento,BR,,,annual,75,72,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-05,KIDS_DAY_2026 (janela pre | D-7),retail,varejo|promo|planejamento,BR,,,annual,75,74,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-05,Janela de salario (aprox.),behavior,varejo|promo|planejamento,BR,,,monthly,30,25,PAYDAY_2026_10,peak,national,planejamento|lista de compras|economia,Ver ofertas,MetaAds|GoogleAds,Heuristica (varia por empresa),Gerador Edro (heuristica)
2026-10-06,KIDS_DAY_2026 (janela pre | D-6),retail,varejo|promo|planejamento,BR,,,annual,75,76,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-07,KIDS_DAY_2026 (janela pre | D-5),retail,varejo|promo|planejamento,BR,,,annual,75,78,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-08,KIDS_DAY_2026 (janela pre | D-4),retail,varejo|promo|planejamento,BR,,,annual,75,80,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-09,KIDS_DAY_2026 (janela pre | D-3),retail,varejo|promo|planejamento,BR,,,annual,75,82,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-10,KIDS_DAY_2026 (janela pre | D-2),retail,varejo|promo|planejamento,BR,,,annual,75,84,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-11,KIDS_DAY_2026 (janela pre | D-1),retail,varejo|promo|planejamento,BR,,,annual,75,86,KIDS_DAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-10-12,Nossa Senhora Aparecida / Dia das Criancas,official,varejo|familia|presentes,BR,,,annual,95,85,NOSSA_SENHORA_APARECIDA_DIA_DAS_CRIANCAS,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil)
2026-10-12,KIDS_DAY_2026,retail,varejo|promo|ecommerce,BR,,,annual,95,100,KIDS_DAY_2026,peak,national,oferta forte|prova social|escassez|comparativo,Comprar agora,MetaAds|GoogleAds,Dia pico,Gerador Edro (peak)
2026-10-13,KIDS_DAY_2026 (janela pos | D+1),retail,varejo|retencao|crm,BR,,,annual,60,50,KIDS_DAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-10-14,KIDS_DAY_2026 (janela pos | D+2),retail,varejo|retencao|crm,BR,,,annual,60,45,KIDS_DAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-10-15,KIDS_DAY_2026 (janela pos | D+3),retail,varejo|retencao|crm,BR,,,annual,60,40,KIDS_DAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-10-16,Dia Mundial da Alimentacao,international,alimentos|varejo|institucional,BR,,,annual,45,45,DIA_MUNDIAL_DA_ALIMENTACAO,peak,national,conteudo educativo|institucional|acao pratica,Saiba mais,Instagram|LinkedIn,Gancho de conteudo (nao comercial agressivo),Curadoria datas internacionais
2026-11-01,BLACK_NOVEMBER_2026 (janela),retail,varejo|promo|ecommerce,BR,,,annual,75,75,BLACK_NOVEMBER_2026,pre,national,conscientizacao|servico|conteudo educativo|acao social,Saiba mais,Instagram|LinkedIn,Janela mensal/sazonal,Gerador Edro (sazonal)
2026-11-01,NOVEMBER_AZUL_2026 (janela),cultural,saude|institucional,BR,,,annual,55,55,NOVEMBER_AZUL_2026,pre,national,conscientizacao|servico|conteudo educativo|acao social,Saiba mais,Instagram|LinkedIn,Janela mensal/sazonal,Gerador Edro (sazonal)
2026-11-02,Finados,official,institucional,BR,,,annual,70,60,FINADOS,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil)
2026-11-05,Janela de salario (aprox.),behavior,varejo|promo|planejamento,BR,,,monthly,30,25,PAYDAY_2026_11,peak,national,planejamento|lista de compras|economia,Ver ofertas,MetaAds|GoogleAds,Heuristica (varia por empresa),Gerador Edro (heuristica)
2026-11-13,BLACK_FRIDAY_2026 (janela pre | D-14),retail,varejo|promo|planejamento,BR,,,annual,80,60,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-14,BLACK_FRIDAY_2026 (janela pre | D-13),retail,varejo|promo|planejamento,BR,,,annual,80,62,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-15,Proclamacao da Republica,official,institucional|varejo,BR,,,annual,80,60,PROCLAMACAO_DA_REPUBLICA,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil)
2026-11-15,BLACK_FRIDAY_2026 (janela pre | D-12),retail,varejo|promo|planejamento,BR,,,annual,80,64,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-16,BLACK_FRIDAY_2026 (janela pre | D-11),retail,varejo|promo|planejamento,BR,,,annual,80,66,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-16,CYBER_MONDAY_2026 (janela pre | D-14),retail,varejo|promo|planejamento,BR,,,annual,65,60,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-17,BLACK_FRIDAY_2026 (janela pre | D-10),retail,varejo|promo|planejamento,BR,,,annual,80,68,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-17,CYBER_MONDAY_2026 (janela pre | D-13),retail,varejo|promo|planejamento,BR,,,annual,65,62,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-18,BLACK_FRIDAY_2026 (janela pre | D-9),retail,varejo|promo|planejamento,BR,,,annual,80,70,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-18,CYBER_MONDAY_2026 (janela pre | D-12),retail,varejo|promo|planejamento,BR,,,annual,65,64,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-19,BLACK_FRIDAY_2026 (janela pre | D-8),retail,varejo|promo|planejamento,BR,,,annual,80,72,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-19,CYBER_MONDAY_2026 (janela pre | D-11),retail,varejo|promo|planejamento,BR,,,annual,65,66,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-20,Dia da Consciencia Negra,official,cultural|institucional|varejo,BR,,,annual,80,60,DIA_DA_CONSCIENCIA_NEGRA,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil)
2026-11-20,BLACK_FRIDAY_2026 (janela pre | D-7),retail,varejo|promo|planejamento,BR,,,annual,80,74,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-20,CYBER_MONDAY_2026 (janela pre | D-10),retail,varejo|promo|planejamento,BR,,,annual,65,68,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-21,BLACK_FRIDAY_2026 (janela pre | D-6),retail,varejo|promo|planejamento,BR,,,annual,80,76,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-21,CYBER_MONDAY_2026 (janela pre | D-9),retail,varejo|promo|planejamento,BR,,,annual,65,70,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-22,BLACK_FRIDAY_2026 (janela pre | D-5),retail,varejo|promo|planejamento,BR,,,annual,80,78,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-22,CYBER_MONDAY_2026 (janela pre | D-8),retail,varejo|promo|planejamento,BR,,,annual,65,72,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-23,BLACK_FRIDAY_2026 (janela pre | D-4),retail,varejo|promo|planejamento,BR,,,annual,80,80,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-23,CYBER_MONDAY_2026 (janela pre | D-7),retail,varejo|promo|planejamento,BR,,,annual,65,74,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-24,BLACK_FRIDAY_2026 (janela pre | D-3),retail,varejo|promo|planejamento,BR,,,annual,80,82,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-24,CYBER_MONDAY_2026 (janela pre | D-6),retail,varejo|promo|planejamento,BR,,,annual,65,76,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-25,BLACK_FRIDAY_2026 (janela pre | D-2),retail,varejo|promo|planejamento,BR,,,annual,80,84,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-25,CYBER_MONDAY_2026 (janela pre | D-5),retail,varejo|promo|planejamento,BR,,,annual,65,78,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-26,BLACK_FRIDAY_2026 (janela pre | D-1),retail,varejo|promo|planejamento,BR,,,annual,80,86,BLACK_FRIDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-26,CYBER_MONDAY_2026 (janela pre | D-4),retail,varejo|promo|planejamento,BR,,,annual,65,80,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-27,BLACK_FRIDAY_2026,retail,varejo|promo|ecommerce,BR,,,annual,100,100,BLACK_FRIDAY_2026,peak,national,oferta forte|prova social|escassez|comparativo,Comprar agora,MetaAds|GoogleAds,Dia pico,Gerador Edro (peak)
2026-11-27,CYBER_MONDAY_2026 (janela pre | D-3),retail,varejo|promo|planejamento,BR,,,annual,65,82,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-28,BLACK_FRIDAY_2026 (janela pos | D+1),retail,varejo|retencao|crm,BR,,,annual,65,50,BLACK_FRIDAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-11-28,CYBER_MONDAY_2026 (janela pre | D-2),retail,varejo|promo|planejamento,BR,,,annual,65,84,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-29,BLACK_FRIDAY_2026 (janela pos | D+2),retail,varejo|retencao|crm,BR,,,annual,65,45,BLACK_FRIDAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-11-29,CYBER_MONDAY_2026 (janela pre | D-1),retail,varejo|promo|planejamento,BR,,,annual,65,86,CYBER_MONDAY_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-11-30,CYBER_MONDAY_2026,retail,varejo|promo|ecommerce,BR,,,annual,85,100,CYBER_MONDAY_2026,peak,national,oferta forte|prova social|escassez|comparativo,Comprar agora,MetaAds|GoogleAds,Dia pico,Gerador Edro (peak)
2026-11-30,BLACK_FRIDAY_2026 (janela pos | D+3),retail,varejo|retencao|crm,BR,,,annual,65,40,BLACK_FRIDAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-12-01,CYBER_MONDAY_2026 (janela pos | D+1),retail,varejo|retencao|crm,BR,,,annual,50,50,CYBER_MONDAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-12-01,Dia Mundial de Luta contra a AIDS,international,saude|institucional,BR,,,annual,35,35,DIA_MUNDIAL_DE_LUTA_CONTRA_A_AIDS,peak,national,conteudo educativo|institucional|acao pratica,Saiba mais,Instagram|LinkedIn,Gancho de conteudo (nao comercial agressivo),Curadoria datas internacionais
2026-12-02,CYBER_MONDAY_2026 (janela pos | D+2),retail,varejo|retencao|crm,BR,,,annual,50,45,CYBER_MONDAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-12-03,CYBER_MONDAY_2026 (janela pos | D+3),retail,varejo|retencao|crm,BR,,,annual,50,40,CYBER_MONDAY_2026,post,national,ultima chance|retargeting|up-sell|agradecimento,Ver condicoes,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pos-evento,Gerador Edro (janela)
2026-12-05,Janela de salario (aprox.),behavior,varejo|promo|planejamento,BR,,,monthly,30,25,PAYDAY_2026_12,peak,national,planejamento|lista de compras|economia,Ver ofertas,MetaAds|GoogleAds,Heuristica (varia por empresa),Gerador Edro (heuristica)
2026-12-10,Dia dos Direitos Humanos,international,institucional,BR,,,annual,30,30,DIA_DOS_DIREITOS_HUMANOS,peak,national,conteudo educativo|institucional|acao pratica,Saiba mais,Instagram|LinkedIn,Gancho de conteudo (nao comercial agressivo),Curadoria datas internacionais
2026-12-11,CHRISTMAS_2026 (janela pre | D-14),retail,varejo|promo|planejamento,BR,,,annual,80,60,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
2026-12-12,CHRISTMAS_2026 (janela pre | D-13),retail,varejo|promo|planejamento,BR,,,annual,80,62,CHRISTMAS_2026,pre,national,aquecimento|lista de desejos|teaser|beneficios,Ativar alerta,Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing,Janela automatica pre-evento,Gerador Edro (janela)
